成长能力,营业总收入增长率,-12.380802,-16.051618,1.23124,10.210095,28.968585,35.076254,38.422874,28.748005,17.601336,23.046752,47.562262,55.288726,52.097448,47.444128,112.882838,186.232674,2453.751061,2619.129957,1435.081797,737.806145,47.796441,91.523028,-67.175928,-53.590691,-68.562329,-42.911636,-8.1859,2.404178,3.041776,-54.439914,-20.170484,-18.389108,-18.859349,30.177972,6.085796,2.778478,15.156272,33.24572,9.986104,36.826106,,,10.500477,,4.072473,23.274356,
成长能力,归属母公司净利润增长率,349.089998,574.004166,-13.782088,-73.898267,-72.690491,-118.41803,-48.771312,-36.741439,-35.307589,7.673804,53.081791,109.023095,149.662717,119.204985,347.393393,960.112595,478.017322,1063.837089,-39.883371,15.182369,-72.834192,60.404994,-882.912099,-236.924456,-330.914505,-21.105883,-49.139792,-24.271891,-41.347969,-479.196805,-67.801717,-47.081158,-17.36081,6374.230769,21.753408,27.040916,24.987076,-107.080635,8.568054,222.047148,,,0.788031,,21.492457,81.648044,
收益质量,经营活动净现金/销售收入,0.080682,0.036743,0.106411,0.085963,0.08104,0.035741,-0.03653,-0.06816,-0.036281,0.007976,0.056154,0.074753,0.092698,0.118129,0.064593,0.031474,0.024733,-0.067442,0.155489,0.142623,0.042297,0.303907,0.208656,0.030066,-0.015365,0.689952,0.183055,-0.035475,-0.181964,-0.870585,0.078042,-0.05359,0.006419,-0.054337,-0.007878,-0.173077,-0.132502,-0.644488,-0.036658,-0.067001,-0.045647,-1.039479,0.078036,-0.144554,-0.091935,0.00338,-0.013427
收益质量,经营性现金净流量/营业总收入,0.080682,0.036743,0.106411,0.085963,0.08104,0.035741,-0.03653,-0.06816,-0.036281,0.007976,0.056154,0.074753,0.092698,0.118129,0.064593,0.031474,0.024733,-0.067442,0.155489,0.142623,0.042297,0.303907,0.208656,0.030066,-0.015365,0.689952,0.183055,-0.035475,-0.181964,-0.870585,0.078042,-0.05359,0.006419,-0.054337,-0.007878,-0.173077,-0.132502,-0.644488,-0.036658,-0.067001,-0.045647,-1.039479,0.078036,-0.144554,-0.091935,0.00338,-0.013427
收益质量,成本费用率,94.681784,96.4179,96.544025,98.64904,98.14735,99.822951,96.803271,95.798474,94.412944,94.358203,93.568855,92.035162,91.062251,93.129912,93.316086,93.936679,94.255686,95.990549,100.730225,102.442434,121.88066,112.028823,137.361874,124.189395,135.734587,186.486406,95.43733,94.816658,96.407989,130.532588,93.554005,92.467636,93.0978,97.036416,86.664489,86.636503,94.237728,101.90304,91.50955,91.834086,95.528447,108.478225,89.040577,94.519248,87.337375,88.848702,90.146314
收益质量,期间费用率,33.42043,32.27164,29.961504,31.357124,31.61319,31.305173,30.658243,30.924154,31.08222,30.813219,30.526196,29.845879,29.283313,31.123818,31.24105,32.220711,32.919901,30.97804,37.969161,59.846029,46.770847,35.611351,55.189265,35.908314,53.635207,95.365419,26.416756,27.31513,29.978638,61.263589,20.985511,20.549137,23.195235,25.031442,18.024262,16.516783,19.403224,28.869467,17.151045,18.846171,22.47992,39.90571,18.696222,24.571236,21.072063,19.058352,16.433893
收益质量,销售成本率,61.261353,64.146259,66.582521,67.291916,66.534159,68.517778,66.145028,64.87432,63.330723,63.544984,63.042658,62.189282,61.778938,62.006094,62.075036,61.715968,61.335784,65.012508,62.761063,42.596405,75.109813,76.417472,82.172609,88.281081,82.099379,91.120986,69.020573,67.501528,66.429351,69.268999,72.568494,71.918499,69.902564,72.004974,68.640226,70.11972,74.834504,73.033572,74.358505,72.987915,73.048526,68.572515,70.344354,69.948011,66.265312,69.790349,73.71242
收益质量,经营活动净现金/归属母公司的净利润,1.944394,0.988146,6.624529,11.726453,10.010133,,-1.936917,-2.202083,-0.948976,0.165153,1.101903,1.186606,1.33377,2.140286,1.319475,0.66986,0.581527,-1.816631,,,,,,,,,9.444859,-0.677645,-5.439634,,2.230557,-0.757019,0.10923,-1.893757,-0.090824,-1.585334,-2.296278,,-0.485006,-0.758584,-0.858607,-92.786291,1.019146,-3.852151,-1.095132,0.047002,-0.275143
收益质量,所得税/利润总额,18.937962,17.790317,23.018644,19.215299,23.761854,,23.050383,15.569923,17.494736,20.652891,14.405794,15.005589,14.404958,16.243964,15.335686,14.944988,15.640863,14.538979,,,,,,,,,18.68414,19.348834,27.739434,,6.364858,16.442698,26.647127,32.391074,15.420657,17.169761,21.569334,104.974834,14.265592,15.188768,16.922961,53.223627,14.024186,15.67775,15.105565,15.012098,18.844481
财务风险,流动比率,1.967177,2.249369,2.116981,2.052478,2.174916,2.288296,2.200369,1.956837,2.745788,2.840117,3.021059,2.78355,2.787619,2.874562,3.089287,3.279532,3.25194,3.532951,2.890512,3.09095,1.346257,1.457554,1.451209,1.732141,1.556354,1.654035,1.554411,1.617008,1.61816,1.641627,1.656067,1.857922,1.861132,2.018807,1.744829,2.052271,2.070472,2.149431,1.734374,1.841788,1.786023,,1.898651,,1.816711,1.630207,1.360409
财务风险,速动比率,1.078853,1.360107,1.22196,0.990623,1.06832,1.035908,0.830884,0.661936,1.506633,1.706828,1.758986,1.672962,1.84887,2.004342,2.128456,2.109027,2.10109,2.233936,1.89952,2.012931,1.301867,1.416472,1.405662,1.691694,1.486019,0.926695,0.952413,0.794787,0.815768,0.795096,0.885555,0.937156,0.961662,1.080712,1.059078,0.906097,1.006439,1.067221,0.801852,0.659815,0.815424,,1.113144,,0.913484,0.937035,0.71201
财务风险,保守速动比率,0.909088,1.134216,1.036103,0.788262,0.868885,0.768309,0.638777,0.477238,1.158377,1.385292,1.381305,1.404075,1.592384,1.758061,1.855685,1.766753,1.754757,1.76055,1.547071,1.441233,0.732106,0.867613,0.894527,0.946001,0.80246,0.849647,0.897565,0.732333,0.754213,0.705755,0.830766,0.801219,0.860472,0.931408,0.993961,0.770187,0.873891,0.885856,0.714923,0.550397,0.719567,,0.994948,,0.780189,0.766236,0.585981
财务风险,资产负债率,39.37347,37.758567,39.737542,41.689024,42.558849,44.343108,46.571203,50.766525,39.28149,35.663786,34.462957,35.603479,34.507934,26.755593,25.263244,23.690098,23.834071,21.912666,26.290791,26.167576,52.644988,51.048101,51.912097,50.630593,49.364287,50.412667,54.327239,53.460325,52.577704,51.272002,53.227753,49.174328,49.159661,47.88273,52.695394,47.395002,47.074433,43.561307,54.902831,50.112913,51.489996,,53.597067,,52.999479,61.40654,67.442839
财务风险,权益乘数,1.7005,1.672905,1.799839,1.81887,1.831117,1.860441,1.721131,1.788695,1.590276,1.540406,1.471844,1.484296,1.471219,1.43779,1.421221,1.404053,1.402908,1.384359,1.536721,1.525842,2.0952,2.061249,2.138805,2.110124,2.08484,2.103839,2.163956,2.143437,2.123286,2.095435,2.126104,2.039794,2.040203,2.016159,2.155492,2.029989,2.027307,1.958949,2.188234,2.07631,2.107511,,2.142258,,2.312072,2.778663,3.07152
财务风险,权益乘数(含少数股权的净资产),1.649442,1.606646,1.659407,1.714943,1.740912,1.796722,1.871649,2.031138,1.646944,1.554334,1.525854,1.552878,1.526902,1.365291,1.338029,1.310445,1.312923,1.280617,1.356682,1.354418,2.111708,2.042821,2.079525,2.025545,1.97489,2.016644,2.189488,2.148704,2.108712,2.052208,2.13802,1.967509,1.966942,1.918749,2.113959,1.90096,1.889446,1.771834,2.217434,2.004526,2.06143,,2.155036,,2.127636,2.591112,3.07152
财务风险,产权比率,66.9682,62.165741,67.559714,72.438742,75.039475,80.795466,88.438491,103.643581,64.920984,55.433456,52.585463,55.287894,52.690252,38.9709,35.870969,32.839,32.978575,29.491756,37.402042,37.014838,111.170891,104.28217,107.95251,102.554592,97.489072,101.664407,118.948887,114.870431,110.871278,105.220829,113.802003,96.750967,96.694204,91.874979,111.395906,90.096008,88.944601,77.18341,121.743409,100.452677,106.14305,,115.50362,,112.7636,159.111263,207.152097
财务风险,现金比率,0.543691,0.654974,0.609685,0.385808,0.429124,0.381557,0.304864,0.186728,0.730077,0.888294,0.789501,0.950883,1.071096,1.307706,1.369783,1.248008,1.210679,1.189265,1.094044,0.889772,0.204552,0.364284,0.37846,0.379063,0.29894,0.328498,0.288137,0.207385,0.199555,0.229889,0.269613,0.139241,0.209503,0.245816,0.283512,0.193615,0.346128,0.350733,0.167972,0.096398,0.221159,,0.316803,,0.282898,0.38494,0.224318
营运能力,应收账款周转率,9.098467,4.136533,20.317758,15.029828,9.588747,5.071105,21.510344,14.426457,9.161908,4.329377,18.6763,15.223251,9.11741,4.563377,15.521127,11.116362,7.074737,3.624454,8.672812,4.082911,0.362994,0.168416,0.488068,0.445073,0.18332,0.061555,1.302647,0.959118,0.5718,0.120838,1.379287,0.834208,0.508806,0.219977,1.992736,1.524517,0.987606,0.276487,2.68541,1.962868,1.020006,,3.031031,,4.111152,5.473103,4.991965
营运能力,应收账款周转天数,19.78355,21.757347,17.71849,17.964276,18.772002,17.747608,16.736133,18.715612,19.646562,20.788205,19.275766,17.736027,19.742448,19.722233,23.19419,24.28852,25.442638,24.831322,41.509025,66.129277,495.874999,534.390256,737.601746,606.640797,981.889191,1462.096033,276.360251,281.508617,314.795281,744.798589,261.004263,323.660141,353.768959,409.133606,180.656084,177.105171,182.25877,325.511944,134.057701,137.553815,176.469378,,118.771466,,87.566688,65.776205,72.115881
营运能力,存货周转率,2.468535,1.34367,4.382965,3.008535,1.957699,0.948928,4.483782,2.774765,2.319421,1.247235,5.700794,4.262219,2.992553,1.447436,4.641386,3.086146,2.018417,1.057024,4.326477,1.449974,3.163065,1.513,0.622989,0.63552,0.231608,0.048496,0.771987,0.439165,0.269423,0.053816,0.872478,0.519896,0.310655,0.138981,1.10969,0.576444,0.397685,0.108902,1.385885,0.814863,0.495899,,1.494062,,1.492324,2.114103,2.052456
营运能力,存货周转天数,72.917732,66.98069,82.136178,89.744665,91.944644,94.843795,80.289355,97.30552,77.605541,72.159596,63.14909,63.347284,60.149303,62.178886,77.563022,87.487743,89.178762,85.144706,83.20856,186.210153,56.906823,59.484433,577.858821,424.848654,777.173028,1855.801128,466.328974,614.8022,668.092419,1672.357872,412.617843,519.333675,579.42038,647.5667,324.414712,468.38887,452.619117,826.425188,259.7618,331.343986,362.976792,,240.953748,,241.234427,170.284964,175.399573
营运能力,总资产周转率,0.993369,0.486758,2.171757,1.592794,1.058199,0.52469,2.341844,1.571143,1.020674,0.504847,2.041442,1.493471,0.95717,0.441324,1.448817,1.023374,0.663526,0.324602,1.069165,0.534458,0.085983,0.038194,0.132797,0.121553,0.049929,0.016785,0.373779,0.25028,0.153745,0.029943,0.421621,0.262106,0.158617,0.068971,0.629719,0.397548,0.247469,0.068434,0.775045,0.502979,0.275274,,0.820873,,0.888629,1.088368,1.022932
营运能力,总资产周转天数,181.201459,184.896515,165.764358,169.513384,170.100312,171.529853,153.724989,171.849332,176.353997,178.271648,176.345932,180.786794,188.054342,203.931626,248.478544,263.833138,271.277735,277.262083,336.711134,505.183983,2093.413348,2356.341548,2710.901025,2221.248165,3605.09653,5361.820026,963.133695,1078.787653,1170.767309,3005.654466,853.846121,1030.115092,1134.804941,1304.88843,571.683106,679.163014,727.363825,1315.128615,464.488686,536.800765,653.892213,,438.557418,,405.118327,330.770176,351.929544
营运能力,流动资产周转率,1.761492,0.857077,3.523683,2.575161,1.677591,0.811791,3.652216,2.41445,1.596566,0.800708,3.30676,2.437009,1.568396,0.716346,2.437198,1.750511,1.146557,0.576627,1.806602,0.912437,0.135358,0.059044,0.184134,0.161604,0.066277,0.021917,0.476379,0.316935,0.194867,0.038035,0.515249,0.319252,0.193449,0.082391,0.734102,0.451534,0.278837,0.077482,0.897578,0.590952,0.324606,,0.961477,,1.048808,1.352415,1.327106
营运能力,流动资产周转天数,102.186052,105.008014,102.165826,104.84778,107.296662,110.865919,98.570283,111.826677,112.741907,112.400423,108.867883,110.79154,114.766881,125.637509,147.7106,154.240601,156.991671,156.079913,199.269021,295.910754,1329.805137,1524.284013,1955.089029,1670.750154,2715.84391,4106.295398,755.699356,851.908729,923.706279,2366.201341,698.690939,845.725507,930.475574,1092.345792,490.394574,597.961026,645.53734,1161.557094,401.078961,456.889344,554.517284,,374.423556,,343.246795,266.190395,271.266828
营运能力,应付账款周转率,5.04173,2.593809,9.908203,6.995296,4.714831,2.241762,13.579163,7.785604,5.591908,2.796451,11.324725,7.871036,5.216314,2.309024,6.896872,4.759381,3.021544,1.552248,5.384502,3.443159,0.241525,0.102415,-0.743544,-0.71841,-0.917439,0.051898,0.745721,0.814183,0.467332,,1.361593,,0.557797,0.27881,1.530143,1.423782,0.87762,0.264823,2.649966,2.097629,1.151467,,2.270366,,3.426982,4.38123,6.235926
