公司代码,公司名称,选项,指标,报告期,数值
002803,吉宏股份,成长能力,归属母公司净利润增长率,20200930,86.9508
002803,吉宏股份,收益质量,经营活动净现金/销售收入,20200930,0.099236
002803,吉宏股份,收益质量,经营性现金净流量/营业总收入,20200930,0.099236
002803,吉宏股份,收益质量,成本费用率,20200930,84.237608
002803,吉宏股份,收益质量,期间费用率,20200930,40.125419
002803,吉宏股份,收益质量,销售成本率,20200930,44.112189
002803,吉宏股份,收益质量,经营活动净现金/归属母公司的净利润,20200930,0.737317
002803,吉宏股份,收益质量,所得税/利润总额,20200930,13.969036
002803,吉宏股份,财务风险,流动比率,20200930,1.878887
002803,吉宏股份,财务风险,速动比率,20200930,1.613525
002803,吉宏股份,财务风险,保守速动比率,20200930,1.409938
002803,吉宏股份,财务风险,资产负债率,20200930,37.806497
002803,吉宏股份,财务风险,权益乘数,20200930,1.705622
002803,吉宏股份,财务风险,权益乘数(含少数股权的净资产),20200930,1.607885
002803,吉宏股份,财务风险,产权比率,20200930,63.61589
002803,吉宏股份,财务风险,现金比率,20200930,0.852725
002803,吉宏股份,营运能力,应收账款周转率,20200930,6.17181
002803,吉宏股份,营运能力,应收账款周转天数,20200930,43.747293
002803,吉宏股份,营运能力,存货周转率,20200930,5.424815
002803,吉宏股份,营运能力,存货周转天数,20200930,49.771275
002803,吉宏股份,营运能力,总资产周转率,20200930,1.203261
002803,吉宏股份,营运能力,总资产周转天数,20200930,224.390166
002803,吉宏股份,营运能力,流动资产周转率,20200930,1.802839
002803,吉宏股份,营运能力,流动资产周转天数,20200930,149.763718
002803,吉宏股份,营运能力,应付账款周转率,20200930,4.513716
002803,吉宏股份,常用指标,归母净利润,20200630,258060125.16
002803,吉宏股份,常用指标,营业总收入,20200630,1916669620.98
002803,吉宏股份,常用指标,营业成本,20200630,1625553960.32
002803,吉宏股份,常用指标,净利润,20200630,274523810.19
002803,吉宏股份,常用指标,扣非净利润,20200630,250989897.13
002803,吉宏股份,常用指标,股东权益合计(净资产),20200630,1639561125.52
002803,吉宏股份,常用指标,商誉,20200630,144880622.88
002803,吉宏股份,常用指标,经营现金流量净额,20200630,199781449.35
002803,吉宏股份,常用指标,基本每股收益,20200630,0.68
002803,吉宏股份,常用指标,每股净资产,20200630,4.11578
002803,吉宏股份,常用指标,每股现金流,20200630,0.52795
002803,吉宏股份,常用指标,净资产收益率(ROE),20200630,16.8
002803,吉宏股份,常用指标,总资产报酬率(ROA),20200630,12.56487
002803,吉宏股份,常用指标,毛利率,20200630,54.679538
002803,吉宏股份,常用指标,销售净利率,20200630,14.322959
002803,吉宏股份,常用指标,期间费用率,20200630,38.615271
002803,吉宏股份,常用指标,资产负债率,20200630,40.570173
002803,吉宏股份,每股指标,基本每股收益,20200630,0.68
002803,吉宏股份,每股指标,稀释每股收益,20200630,0.68
002803,吉宏股份,每股指标,摊薄每股收益_最新股数,20200630,0.563552
002803,吉宏股份,每股指标,摊薄每股净资产_期末股数,20200630,4.11578
002803,吉宏股份,每股指标,调整每股净资产_期末股数,20200630,3.424065
002803,吉宏股份,每股指标,每股净资产_最新股数,20200630,3.401163
002803,吉宏股份,每股指标,每股经营现金流,20200630,0.52795
002803,吉宏股份,每股指标,每股现金流量净额,20200630,0.65582
002803,吉宏股份,每股指标,每股企业自由现金流量,20200630,0.383814
002803,吉宏股份,每股指标,每股股东自由现金流量,20200630,0.400442
002803,吉宏股份,每股指标,每股未分配利润,20200630,2.2663
002803,吉宏股份,每股指标,每股资本公积金,20200630,0.723419
002803,吉宏股份,每股指标,每股盈余公积金,20200630,0.121198
002803,吉宏股份,每股指标,每股留存收益,20200630,2.387499
